Student ID,Age,Gender,Major,Year of Study,TOEFL Score,IELTS Score,Previous English Grade,Learning Style,Learning Mode,Learning Pace,Learning Time,Material Type,Hours/Week,Participation,Quiz Score,Engagement Level,Competency Level,Final Grade
ID_153,20.0,M,Mathematics,Sophomore,69.0,6.9,C,Reading/Writing,Online,Slow,Evening,Video,14.0,Low,96.57663919038114,Low,Advanced,B
ID_454,18.0,M,Literature,Junior,91.0,5.0,B,Reading/Writing,Hybrid,Fast,Evening,Audio,12.0,Low,89.0,Medium,Advanced,F
ID_346,18.0,M,Engineering,Freshman,99.0,5.1,F,Kinesthetic,In-person,Fast,Morning,Video,11.0,Medium,93.0,Medium,Intermediate,B
ID_428,21.0,F,Engineering,Sophomore,116.0,7.9,A,Visual,In-person,Slow,Morning,Audio,13.0,Low,83.0,High,Advanced,D
ID_292,21.0,F,Literature,Sophomore,65.0,7.2,D,Reading/Writing,Hybrid,Average,Morning,Audio,13.0,Low,93.0,High,Advanced,D
ID_282,23.0,M,Chemistry,Junior,100.0,5.5,D,Kinesthetic,Online,Slow,Evening,Text,8.0,Medium,52.0,Low,Beginner,D
ID_223,23.0,M,Mathematics,Freshman,82.0,5.7,D,Kinesthetic,In-person,Average,Evening,Audio,8.0,Low,56.0,High,Intermediate,F
ID_474,18.0,F,Mathematics,Senior,99.0,6.3,D,Kinesthetic,Online,Fast,Evening,Video,19.0,Medium,76.0,Medium,Intermediate,F
ID_38,21.0,M,Mathematics,Senior,103.0,6.6,D,Auditory,Online,Average,Evening,Video,7.0,Medium,99.0,High,Advanced,D
ID_271,22.0,M,Mathematics,Freshman,96.0,6.5,F,Kinesthetic,Hybrid,Average,Afternoon,Audio,6.0,Medium,97.0,Low,Advanced,A
ID_55,18.0,F,Literature,Freshman,117.0,6.4,C,Auditory,Hybrid,Average,Evening,Text,15.0,High,69.0,Medium,Beginner,C
ID_133,18.0,F,Mathematics,Sophomore,97.0,5.8,F,Visual,In-person,Fast,Afternoon,Video,6.0,High,94.0,Low,Advanced,C
ID_499,19.0,F,Biology,Junior,100.0,5.7,B,Reading/Writing,Hybrid,Fast,Afternoon,Audio,10.0,High,67.0,Medium,Advanced,C
ID_121,18.0,M,Biology,Freshman,89.0,6.7,D,Kinesthetic,Online,Slow,Afternoon,Interactive,11.0,High,80.0,Medium,Intermediate,F
ID_441,20.0,F,Chemistry,Freshman,111.0,6.3,A,Kinesthetic,Online,Slow,Evening,Video,6.0,Low,91.0,Low,Intermediate,D
ID_399,24.0,M,Literature,Junior,68.0,5.2,D,Auditory,In-person,Slow,Afternoon,Text,12.0,Low,92.0,Medium,Intermediate,F
ID_129,20.0,F,Chemistry,Junior,104.0,6.1,D,Auditory,Hybrid,Average,Afternoon,Audio,11.0,High,64.0,High,Beginner,C
ID_330,18.0,F,Literature,Junior,98.0,5.3,C,Reading/Writing,Online,Average,Morning,Video,15.0,Low,64.0,Low,Advanced,C
ID_181,22.0,M,Chemistry,Freshman,114.0,8.1,A,Visual,Hybrid,Average,Evening,Text,13.0,High,78.0,Medium,Advanced,C
ID_355,23.0,F,Literature,Senior,69.0,7.5,F,Visual,In-person,Fast,Morning,Video,5.0,Low,87.0,Low,Intermediate,C
ID_59,18.0,M,Chemistry,Sophomore,93.0,6.1,C,Reading/Writing,In-person,Slow,Evening,Interactive,9.0,High,77.0,Medium,Advanced,A
ID_381,20.0,M,Literature,Sophomore,96.0,8.5,D,Reading/Writing,Online,Fast,Morning,Video,14.0,Low,83.0,Low,Intermediate,A
ID_239,24.0,M,Biology,Sophomore,114.0,7.6,A,Reading/Writing,In-person,Slow,Morning,Video,9.0,Low,62.0,Low,Intermediate,B
ID_39,21.0,F,Mathematics,Sophomore,115.0,7.3,A,Reading/Writing,Online,Slow,Morning,Text,11.0,High,97.0,Low,Advanced,F
ID_326,19.0,M,Engineering,Senior,119.0,7.7,C,Reading/Writing,Hybrid,Slow,Afternoon,Audio,7.0,Medium,64.0,Low,Advanced,B
ID_240,20.0,F,Engineering,Freshman,91.0,5.9,F,Reading/Writing,In-person,Fast,Morning,Audio,17.0,High,56.0,Medium,Beginner,A
ID_401,22.0,F,Engineering,Freshman,79.0,5.5,A,Reading/Writing,Online,Fast,Evening,Text,17.0,Medium,71.0,High,Advanced,A
ID_47,24.0,F,Mathematics,Senior,79.0,5.8,B,Kinesthetic,Online,Fast,Morning,Video,6.0,Low,70.0,High,Intermediate,B
ID_138,19.0,F,Chemistry,Junior,110.0,7.1,A,Kinesthetic,In-person,Fast,Morning,Interactive,14.0,Medium,65.0,Medium,Beginner,D
ID_230,23.0,F,Mathematics,Freshman,78.0,5.5,F,Reading/Writing,Online,Slow,Afternoon,Interactive,18.0,Low,89.0,Low,Intermediate,D
ID_192,22.0,M,Biology,Junior,98.0,6.8,C,Kinesthetic,Online,Slow,Morning,Interactive,10.0,High,94.0,Low,Advanced,B
ID_143,21.0,M,Chemistry,Sophomore,116.0,8.5,B,Visual,Hybrid,Average,Afternoon,Interactive,14.0,Low,69.0,High,Advanced,C
ID_39,21.0,F,Mathematics,Sophomore,115.0,7.3,A,Reading/Writing,Online,Slow,Morning,Text,11.0,High,97.0,Low,Advanced,F
ID_193,24.0,F,Engineering,Sophomore,90.0,7.4,A,Visual,In-person,Average,Afternoon,Audio,6.0,High,51.0,Low,Advanced,C
ID_341,20.0,M,Literature,Senior,61.0,5.7,A,Auditory,Hybrid,Average,Evening,Interactive,19.0,Low,98.0,High,Advanced,F
ID_418,18.0,M,Biology,Sophomore,79.0,6.8,A,Auditory,Online,Fast,Morning,Text,14.0,Low,76.0,High,Beginner,B
ID_171,24.0,F,Engineering,Junior,61.0,9.0,D,Auditory,In-person,Slow,Morning,Video,15.0,Low,59.0,Low,Advanced,B
ID_174,21.0,M,Chemistry,Junior,85.0,8.4,B,Kinesthetic,Hybrid,Slow,Evening,Video,7.0,High,51.0,Low,Beginner,F
ID_308,21.0,M,Chemistry,Junior,85.0,6.3,D,Auditory,Hybrid,Average,Evening,Text,16.0,Medium,52.0,High,Advanced,B
ID_112,18.0,M,Engineering,Senior,61.0,7.2,F,Reading/Writing,In-person,Slow,Morning,Text,16.0,High,222.09097100354973,Low,Intermediate,F
ID_490,24.0,M,Mathematics,Junior,64.0,6.7,A,Auditory,Online,Slow,Afternoon,Interactive,9.0,Medium,138.38321819394153,Medium,Intermediate,C
ID_456,20.0,M,Engineering,Freshman,64.0,6.4,A,Auditory,In-person,Fast,Evening,Text,14.0,High,71.0,Low,Intermediate,C
ID_408,18.0,F,Mathematics,Senior,96.0,7.2,F,Visual,Hybrid,Slow,Afternoon,Text,10.0,Low,82.0,Medium,Beginner,A
ID_152,23.0,F,Mathematics,Junior,92.0,7.9,A,Visual,Hybrid,Slow,Evening,Interactive,6.0,Medium,94.0,Medium,Intermediate,B
ID_288,20.0,F,Literature,Freshman,61.0,8.2,C,Reading/Writing,Hybrid,Average,Afternoon,Text,10.0,High,76.0,Medium,Advanced,C
ID_245,23.0,F,Biology,Sophomore,77.0,8.1,C,Auditory,Hybrid,Slow,Afternoon,Text,18.0,Low,74.0,Medium,Beginner,B
ID_198,19.0,F,Engineering,Freshman,67.0,8.4,B,Kinesthetic,Online,Fast,Evening,Video,19.0,High,91.0,Medium,Advanced,F
ID_17,23.0,F,Biology,Junior,76.0,6.3,F,Visual,Online,Fast,Morning,Text,17.0,High,72.0,Low,Advanced,F
ID_340,18.0,M,Biology,Sophomore,87.0,5.7,F,Reading/Writing,Online,Average,Morning,Text,9.0,Medium,79.0,Low,Intermediate,D
ID_146,24.0,M,Literature,Freshman,74.0,6.3,D,Visual,Online,Average,Afternoon,Audio,19.0,Low,96.0,Low,Intermediate,A
ID_240,20.0,F,Engineering,Freshman,91.0,5.9,F,Reading/Writing,In-person,Fast,Morning,Audio,17.0,High,56.0,Medium,Beginner,A
ID_92,19.0,F,Mathematics,Freshman,79.0,8.6,B,Auditory,Online,Fast,Evening,Audio,5.0,Medium,65.0,Medium,Beginner,A
ID_193,24.0,F,Engineering,Sophomore,90.0,7.4,A,Visual,In-person,Average,Afternoon,Audio,6.0,High,51.0,Low,Advanced,C
ID_240,20.0,F,Engineering,Freshman,91.0,5.9,F,Reading/Writing,In-person,Fast,Morning,Audio,17.0,High,56.0,Medium,Beginner,A
ID_407,18.0,F,Engineering,Sophomore,65.0,7.9,C,Auditory,Online,Fast,Evening,Video,9.0,Low,95.0,Medium,Advanced,B
ID_89,22.0,F,Biology,Junior,119.0,7.4,F,Reading/Writing,In-person,Fast,Morning,Video,8.0,Low,92.0,High,Beginner,C
ID_126,21.0,M,Mathematics,Senior,97.0,5.4,C,Kinesthetic,In-person,Average,Morning,Text,9.0,Low,73.0,Low,Beginner,C
ID_158,24.0,F,Literature,Sophomore,92.0,7.8,C,Visual,Online,Slow,Evening,Video,9.0,Medium,97.0,High,Advanced,A
ID_334,21.0,F,Biology,Junior,98.0,20.002354713065845,D,Visual,Online,Average,Evening,Text,6.0,Medium,90.0,Low,Advanced,F
ID_137,24.0,M,Biology,Freshman,81.0,5.3,F,Kinesthetic,Hybrid,Average,Afternoon,Text,13.0,Low,66.0,Low,Intermediate,C
ID_326,19.0,M,Engineering,Senior,119.0,7.7,C,Reading/Writing,Hybrid,Slow,Afternoon,Audio,7.0,Medium,64.0,Low,Advanced,B
ID_231,20.0,M,Mathematics,Junior,114.0,8.9,B,Auditory,In-person,Average,Evening,Video,11.0,High,57.0,High,Intermediate,F
ID_488,18.0,F,Engineering,Sophomore,112.0,8.7,C,Kinesthetic,In-person,Average,Afternoon,Interactive,15.0,Medium,71.0,High,Advanced,D
ID_54,22.0,F,Literature,Junior,60.0,8.7,D,Visual,In-person,Slow,Evening,Video,6.0,Medium,72.0,Low,Beginner,C
ID_269,23.0,M,Engineering,Freshman,83.0,6.8,B,Reading/Writing,Hybrid,Slow,Evening,Video,7.0,Medium,57.0,Medium,Beginner,D
ID_148,23.0,M,Mathematics,Junior,113.0,7.7,B,Kinesthetic,In-person,Fast,Morning,Audio,13.0,Low,78.0,Low,Advanced,C
ID_403,22.0,F,Engineering,Sophomore,88.0,8.3,F,Auditory,In-person,Average,Afternoon,Audio,13.0,Low,71.0,High,Intermediate,F
ID_386,23.0,F,Literature,Freshman,115.0,8.4,B,Visual,In-person,Average,Afternoon,Video,5.0,High,74.0,High,Advanced,A
ID_139,18.0,M,Literature,Freshman,83.0,5.3,B,Auditory,Online,Average,Evening,Audio,18.0,Medium,64.0,High,Advanced,C
ID_424,24.0,F,Chemistry,Junior,93.0,6.6,C,Visual,Online,Fast,Evening,Text,25.618808738971474,Low,90.0,Medium,Advanced,F
ID_327,18.0,M,Chemistry,Sophomore,106.0,5.2,F,Reading/Writing,Hybrid,Average,Morning,Interactive,19.0,Low,99.0,Low,Beginner,C
ID_244,18.0,M,Biology,Freshman,65.0,5.2,A,Reading/Writing,In-person,Average,Afternoon,Audio,19.0,High,85.0,Low,Beginner,A
ID_13,20.0,M,Chemistry,Senior,105.0,8.3,B,Auditory,In-person,Average,Morning,Video,15.0,Medium,72.0,High,Beginner,A
ID_172,19.0,F,Literature,Junior,97.0,8.7,D,Reading/Writing,Online,Fast,Morning,Text,15.0,Medium,123.31692259224188,Low,Beginner,F
ID_49,18.0,M,Mathematics,Junior,78.0,7.6,A,Kinesthetic,Hybrid,Average,Evening,Interactive,9.0,Low,89.0,Medium,Beginner,F
ID_478,20.0,M,Literature,Freshman,67.0,7.1,B,Auditory,In-person,Slow,Morning,Video,13.0,Medium,98.0,High,Beginner,B
ID_81,21.0,M,Engineering,Sophomore,109.0,5.2,F,Kinesthetic,Online,Average,Afternoon,Audio,12.0,High,73.0,High,Advanced,B
ID_21,23.0,M,Literature,Sophomore,98.0,6.6,A,Auditory,Hybrid,Fast,Evening,Video,6.0,High,92.0,Low,Intermediate,D
ID_479,24.0,M,Engineering,Sophomore,84.0,6.8,F,Reading/Writing,In-person,Average,Evening,Video,5.0,High,98.0,Low,Beginner,A
ID_120,22.0,M,Biology,Freshman,77.0,6.6,F,Auditory,In-person,Slow,Afternoon,Text,13.0,Medium,88.0,Medium,Advanced,A
ID_348,20.0,M,Literature,Junior,115.0,8.9,F,Visual,Online,Fast,Morning,Interactive,8.0,High,78.0,High,Beginner,D
ID_441,20.0,F,Chemistry,Freshman,111.0,6.3,A,Kinesthetic,Online,Slow,Evening,Video,6.0,Low,91.0,Low,Intermediate,D
ID_347,21.0,F,Engineering,Freshman,118.3886579092229,5.3,F,Kinesthetic,Online,Fast,Afternoon,Text,9.0,Low,63.0,Medium,Beginner,F
ID_88,23.0,F,Engineering,Junior,83.0,5.8,A,Auditory,Online,Average,Evening,Interactive,5.0,High,98.0,Low,Intermediate,B
ID_448,24.0,M,Mathematics,Freshman,109.0,7.9,D,Auditory,Hybrid,Slow,Afternoon,Audio,16.0,High,53.0,Low,Intermediate,B
ID_152,23.0,F,Mathematics,Junior,92.0,7.9,A,Visual,Hybrid,Slow,Evening,Interactive,6.0,Medium,94.0,Medium,Intermediate,B
ID_82,19.0,F,Engineering,Sophomore,111.0,7.5,A,Kinesthetic,In-person,Slow,Morning,Text,15.0,High,94.0,Low,Intermediate,F
ID_292,21.0,F,Literature,Sophomore,65.0,7.2,D,Reading/Writing,Hybrid,Average,Morning,Audio,13.0,Low,93.0,High,Advanced,D
ID_429,24.0,M,Biology,Sophomore,98.0,7.5,A,Visual,Online,Average,Afternoon,Video,6.0,Low,72.0,Low,Beginner,F
ID_80,19.0,M,Chemistry,Junior,105.0,7.2,B,Kinesthetic,Online,Slow,Afternoon,Text,10.0,Low,98.0,High,Beginner,A
ID_460,19.0,F,Literature,Senior,93.0,6.9,D,Reading/Writing,Online,Slow,Evening,Audio,15.24423965069753,High,98.0,High,Beginner,A
ID_271,22.0,M,Mathematics,Freshman,96.0,6.5,F,Kinesthetic,Hybrid,Average,Afternoon,Audio,6.0,Medium,97.0,Low,Advanced,A
ID_267,18.0,F,Biology,Junior,90.0,5.5,C,Kinesthetic,Online,Fast,Afternoon,Video,18.0,Medium,88.0,High,Advanced,A
ID_456,20.0,M,Engineering,Freshman,64.0,6.4,A,Auditory,In-person,Fast,Evening,Text,14.0,High,71.0,Low,Intermediate,C
ID_444,24.0,M,Engineering,Sophomore,101.0,8.5,D,Kinesthetic,Hybrid,Average,Morning,Video,18.0,High,67.0,Medium,Intermediate,B
ID_236,20.0,M,Biology,Sophomore,88.0,7.0,F,Reading/Writing,In-person,Slow,Afternoon,Text,8.0,Medium,91.0,High,Beginner,A
ID_334,21.0,F,Biology,Junior,98.0,8.0,D,Visual,Online,Average,Evening,Text,6.0,Medium,90.0,Low,Advanced,F
ID_499,19.0,F,Biology,Junior,100.0,5.7,B,Reading/Writing,Hybrid,Fast,Afternoon,Audio,10.0,High,67.0,Medium,Advanced,C
ID_492,22.0,F,Mathematics,Senior,85.0,8.1,C,Auditory,Online,Fast,Afternoon,Interactive,9.0,High,90.0,Medium,Advanced,B
ID_293,20.0,F,Literature,Junior,98.0,6.8,F,Visual,In-person,Slow,Evening,Text,8.0,High,72.0,High,Intermediate,C
ID_151,21.0,M,Biology,Junior,79.0,7.2,D,Visual,In-person,Fast,Morning,Text,8.0,Medium,91.0,High,Intermediate,C
ID_23,19.0,F,Chemistry,Freshman,114.0,6.0,B,Visual,Online,Fast,Afternoon,Interactive,7.0,Low,72.0,Low,Intermediate,C
ID_115,21.0,M,Literature,Freshman,70.0,7.4,A,Auditory,Online,Slow,Afternoon,Interactive,5.0,Medium,55.0,Medium,Beginner,D
ID_124,18.0,F,Biology,Senior,106.0,9.0,B,Kinesthetic,In-person,Slow,Evening,Audio,17.0,Medium,79.0,Medium,Advanced,C
ID_339,18.0,M,Engineering,Freshman,116.0,7.6,A,Auditory,Hybrid,Average,Evening,Video,11.0,Low,81.0,Medium,Beginner,D
ID_344,21.0,F,Engineering,Junior,64.0,8.1,C,Kinesthetic,In-person,Average,Evening,Text,5.0,High,239.78267198609416,High,Advanced,A
ID_464,19.0,M,Biology,Freshman,85.0,7.2,D,Auditory,Online,Average,Morning,Audio,14.0,Medium,70.0,Medium,Intermediate,B
ID_376,20.0,M,Biology,Junior,87.0,7.5,F,Auditory,Online,Average,Afternoon,Audio,15.0,High,65.0,Medium,Beginner,D
ID_44,23.0,M,Biology,Sophomore,75.0,7.9,D,Kinesthetic,Online,Slow,Afternoon,Audio,18.0,Low,58.0,Low,Intermediate,C
ID_71,21.0,M,Mathematics,Sophomore,119.0,5.7,B,Kinesthetic,Online,Average,Afternoon,Text,14.0,Medium,63.0,Medium,Beginner,B
ID_99,24.0,F,Mathematics,Sophomore,76.0,7.7,F,Kinesthetic,In-person,Fast,Morning,Audio,7.0,Medium,65.0,Low,Intermediate,C
ID_4,24.0,F,Chemistry,Freshman,106.0,8.0,C,Kinesthetic,Online,Slow,Evening,Text,10.0,Medium,71.0,Low,Advanced,A
ID_380,20.0,M,Literature,Senior,106.0,5.8,D,Kinesthetic,Hybrid,Slow,Evening,Text,7.0,High,88.0,High,Beginner,F
ID_387,23.0,M,Engineering,Sophomore,103.0,25.041698350801333,B,Reading/Writing,Online,Slow,Morning,Audio,6.0,High,54.0,Low,Intermediate,F
ID_198,19.0,F,Engineering,Freshman,67.0,8.4,B,Kinesthetic,Online,Fast,Evening,Video,19.0,High,91.0,Medium,Advanced,F
ID_427,18.0,M,Engineering,Senior,88.0,7.2,F,Kinesthetic,Online,Average,Afternoon,Text,14.0,High,65.0,Medium,Advanced,D
ID_411,23.0,M,Literature,Junior,64.0,6.2,F,Kinesthetic,Hybrid,Slow,Afternoon,Video,13.0,Medium,50.0,Medium,Advanced,C
ID_436,18.0,M,Chemistry,Freshman,103.0,5.1,C,Visual,Online,Average,Afternoon,Audio,16.0,High,62.0,Medium,Intermediate,A
ID_342,20.0,M,Chemistry,Sophomore,94.0,5.4,D,Visual,Hybrid,Fast,Evening,Text,15.0,Medium,62.0,High,Advanced,B
ID_430,22.0,M,Mathematics,Freshman,90.0,5.8,A,Visual,Online,Slow,Morning,Audio,8.0,Medium,99.0,High,Beginner,D
ID_307,24.0,M,Literature,Freshman,94.0,8.1,A,Kinesthetic,In-person,Fast,Evening,Text,17.0,High,81.0,Low,Advanced,A
ID_150,20.0,F,Biology,Senior,87.0,7.6,C,Reading/Writing,Online,Slow,Afternoon,Text,7.0,Low,53.0,Medium,Beginner,C
ID_438,64.66792620781763,F,Engineering,Junior,79.0,5.8,C,Visual,Hybrid,Average,Evening,Video,12.0,Low,86.0,Medium,Intermediate,A
ID_172,19.0,F,Literature,Junior,97.0,8.7,D,Reading/Writing,Online,Fast,Morning,Text,15.0,Medium,135.86934909481903,Low,Beginner,F
ID_264,24.0,M,Mathematics,Junior,108.0,7.5,D,Reading/Writing,Online,Slow,Afternoon,Text,9.0,Low,75.0,High,Beginner,A
ID_393,20.0,F,Biology,Freshman,103.0,8.1,A,Auditory,In-person,Average,Morning,Text,16.0,Low,89.0,Medium,Advanced,D
ID_154,20.0,M,Chemistry,Junior,99.0,5.2,B,Reading/Writing,Online,Slow,Afternoon,Audio,7.0,Medium,80.0,High,Intermediate,D
ID_250,23.0,M,Literature,Freshman,115.0,7.8,A,Reading/Writing,Hybrid,Average,Evening,Audio,9.0,High,55.0,Medium,Advanced,C
ID_37,19.0,F,Biology,Junior,76.0,6.5,A,Reading/Writing,Hybrid,Slow,Afternoon,Text,16.0,Low,56.0,High,Intermediate,F
ID_229,24.0,F,Mathematics,Sophomore,117.0,5.1,A,Kinesthetic,In-person,Average,Evening,Interactive,9.0,High,96.0,High,Intermediate,D
ID_475,23.0,F,Mathematics,Freshman,108.0,8.1,B,Kinesthetic,Hybrid,Fast,Afternoon,Video,17.0,High,87.0,Medium,Intermediate,C
ID_401,22.0,F,Engineering,Freshman,79.0,5.5,A,Reading/Writing,Online,Fast,Evening,Text,17.0,Medium,71.0,High,Advanced,A
ID_140,21.0,M,Engineering,Junior,100.0,8.2,D,Reading/Writing,In-person,Average,Evening,Text,14.0,Medium,84.0,Medium,Intermediate,B
ID_472,22.0,F,Engineering,Senior,67.0,5.3,A,Auditory,In-person,Slow,Afternoon,Interactive,10.0,High,69.0,Low,Advanced,A
ID_94,19.0,F,Engineering,Freshman,74.0,5.9,D,Reading/Writing,Hybrid,Fast,Morning,Video,7.0,Low,78.0,Medium,Advanced,B
ID_376,20.0,M,Biology,Junior,87.0,7.5,F,Auditory,Online,Average,Afternoon,Audio,15.0,High,65.0,Medium,Beginner,D
ID_487,20.0,F,Biology,Sophomore,73.0,9.0,B,Visual,In-person,Slow,Morning,Video,17.0,Low,78.0,Medium,Intermediate,A
ID_454,18.0,M,Literature,Junior,91.0,5.0,B,Reading/Writing,Hybrid,Fast,Evening,Audio,12.0,Low,89.0,Medium,Advanced,F
ID_106,22.0,F,Literature,Freshman,116.0,8.5,A,Reading/Writing,Online,Average,Morning,Text,17.0,Low,65.0,High,Intermediate,C
ID_444,24.0,M,Engineering,Sophomore,101.0,8.5,D,Kinesthetic,Hybrid,Average,Morning,Video,18.0,High,67.0,Medium,Intermediate,B
ID_428,21.0,F,Engineering,Sophomore,116.0,7.9,A,Visual,In-person,Slow,Morning,Audio,13.0,Low,83.0,High,Advanced,D
ID_454,18.0,M,Literature,Junior,91.0,5.0,B,Reading/Writing,Hybrid,Fast,Evening,Audio,12.0,Low,89.0,Medium,Advanced,F
ID_109,24.0,F,Literature,Sophomore,113.0,5.1,B,Kinesthetic,In-person,Slow,Afternoon,Video,7.0,High,67.0,Medium,Intermediate,C
ID_484,24.0,M,Engineering,Senior,78.0,5.9,C,Reading/Writing,Online,Average,Afternoon,Video,10.0,Low,71.0,Low,Intermediate,A
ID_19,19.0,F,Mathematics,Senior,72.0,6.6,F,Reading/Writing,Online,Average,Afternoon,Interactive,16.0,Medium,79.0,Medium,Advanced,B
ID_38,21.0,M,Mathematics,Senior,103.0,6.6,D,Auditory,Online,Average,Evening,Video,7.0,Medium,99.0,High,Advanced,D
ID_352,21.0,F,Literature,Senior,106.0,6.5,D,Visual,Online,Average,Morning,Text,6.0,Medium,78.0,Medium,Advanced,F
ID_192,22.0,M,Biology,Junior,98.0,6.8,C,Kinesthetic,Online,Slow,Morning,Interactive,10.0,High,94.0,Low,Advanced,B
ID_116,22.0,F,Biology,Senior,72.0,7.0,B,Auditory,Hybrid,Slow,Evening,Text,6.0,Medium,81.0,Medium,Beginner,B
ID_427,18.0,M,Engineering,Senior,88.0,7.2,F,Kinesthetic,Online,Average,Afternoon,Text,14.0,High,65.0,Medium,Advanced,D
ID_497,18.0,M,Chemistry,Freshman,68.0,7.3,F,Visual,Online,Fast,Afternoon,Video,19.0,Medium,79.0,Low,Advanced,D
ID_353,23.0,M,Literature,Junior,90.0,5.8,A,Kinesthetic,In-person,Slow,Evening,Text,16.0,High,80.0,Medium,Intermediate,A
ID_294,23.0,M,Mathematics,Senior,101.0,8.4,C,Visual,Online,Average,Afternoon,Audio,13.0,Low,90.0,Medium,Beginner,F
ID_259,18.0,M,Literature,Junior,113.0,7.0,B,Reading/Writing,Online,Slow,Evening,Text,19.0,Medium,77.0,Low,Intermediate,D
ID_338,24.0,M,Mathematics,Junior,84.0,8.1,F,Kinesthetic,Hybrid,Slow,Evening,Video,18.0,Low,81.0,Medium,Intermediate,D
ID_327,18.0,M,Chemistry,Sophomore,106.0,5.2,F,Reading/Writing,Hybrid,Average,Morning,Interactive,19.0,Low,99.0,Low,Beginner,C
ID_128,20.0,M,Biology,Freshman,70.0,7.3,F,Auditory,Hybrid,Fast,Afternoon,Interactive,8.0,Low,80.0,High,Beginner,D
ID_23,19.0,F,Chemistry,Freshman,114.0,6.0,B,Visual,Online,Fast,Afternoon,Interactive,7.0,Low,72.0,Low,Intermediate,C
ID_262,21.0,F,Biology,Junior,66.0,16.549273322832057,D,Visual,In-person,Average,Afternoon,Interactive,10.0,High,87.0,Low,Beginner,D
ID_114,21.0,F,Literature,Sophomore,67.0,6.6,B,Kinesthetic,Hybrid,Average,Evening,Video,18.0,High,70.0,Low,Advanced,F
ID_81,21.0,M,Engineering,Sophomore,109.0,5.2,F,Kinesthetic,Online,Average,Afternoon,Audio,12.0,High,73.0,High,Advanced,B
ID_58,21.0,F,Chemistry,Freshman,74.0,6.0,B,Visual,Hybrid,Fast,Afternoon,Text,11.0,Medium,66.0,Low,Beginner,B
ID_42,23.0,M,Biology,Senior,80.0,8.1,D,Reading/Writing,Online,Slow,Morning,Audio,13.0,Medium,55.0,Medium,Advanced,A
ID_356,18.0,F,Literature,Junior,62.0,8.1,A,Reading/Writing,In-person,Slow,Afternoon,Interactive,5.0,High,63.0,High,Intermediate,A
ID_349,18.0,M,Engineering,Junior,95.0,6.2,D,Reading/Writing,Online,Fast,Evening,Video,11.0,Medium,83.0,Medium,Intermediate,D
ID_45,20.0,M,Chemistry,Senior,96.0,8.8,C,Visual,In-person,Average,Afternoon,Video,14.0,Low,94.0,Medium,Beginner,C
ID_129,20.0,F,Chemistry,Junior,104.0,6.1,D,Auditory,Hybrid,Average,Afternoon,Audio,11.0,High,64.0,High,Beginner,C
ID_267,18.0,F,Biology,Junior,90.0,5.5,C,Kinesthetic,Online,Fast,Afternoon,Video,18.0,Medium,88.0,High,Advanced,A
ID_109,24.0,F,Literature,Sophomore,113.0,5.1,B,Kinesthetic,In-person,Slow,Afternoon,Video,7.0,High,67.0,Medium,Intermediate,C
ID_117,18.0,F,Mathematics,Junior,207.9374074694299,9.0,B,Kinesthetic,Hybrid,Fast,Morning,Text,5.0,High,90.0,High,Beginner,F
ID_45,20.0,M,Chemistry,Senior,96.0,8.8,C,Visual,In-person,Average,Afternoon,Video,14.0,Low,94.0,Medium,Beginner,C
ID_414,22.0,F,Biology,Freshman,110.0,8.5,A,Kinesthetic,Online,Fast,Evening,Interactive,15.0,High,73.0,Medium,Beginner,B
ID_219,18.0,M,Literature,Junior,70.0,8.7,D,Auditory,Online,Fast,Morning,Interactive,9.0,Low,98.0,High,Intermediate,A
ID_435,19.0,M,Mathematics,Senior,82.0,8.0,F,Kinesthetic,Online,Slow,Evening,Video,7.0,Medium,67.0,Medium,Beginner,F
ID_365,20.0,M,Chemistry,Freshman,100.0,7.3,D,Kinesthetic,In-person,Fast,Morning,Interactive,6.0,High,78.0,Medium,Beginner,B
ID_235,18.0,M,Chemistry,Sophomore,67.0,6.2,B,Kinesthetic,In-person,Fast,Morning,Text,17.0,High,68.0,Medium,Beginner,D
ID_225,21.0,M,Biology,Junior,72.0,6.6,C,Auditory,Hybrid,Average,Afternoon,Video,10.0,Medium,68.0,Low,Beginner,F
ID_173,19.0,M,Mathematics,Senior,98.0,7.2,D,Visual,Hybrid,Average,Evening,Audio,5.0,Low,56.0,Low,Intermediate,B
ID_29,23.0,F,Literature,Freshman,61.0,7.5,C,Visual,Hybrid,Fast,Morning,Text,19.0,Medium,76.0,Medium,Advanced,B
ID_492,22.0,F,Mathematics,Senior,85.0,8.1,C,Auditory,Online,Fast,Afternoon,Interactive,9.0,High,90.0,Medium,Advanced,B
ID_128,20.0,M,Biology,Freshman,70.0,7.3,F,Auditory,Hybrid,Fast,Afternoon,Interactive,8.0,Low,80.0,High,Beginner,D
ID_457,23.0,F,Chemistry,Senior,106.0,8.2,C,Auditory,In-person,Slow,Afternoon,Audio,18.0,Low,50.0,Low,Intermediate,A
ID_156,20.0,M,Biology,Junior,109.0,8.8,C,Reading/Writing,Hybrid,Average,Evening,Text,15.0,Low,57.0,Low,Advanced,B
ID_317,18.0,F,Engineering,Senior,73.0,7.6,D,Auditory,Hybrid,Average,Afternoon,Interactive,7.0,High,72.0,High,Beginner,D
ID_202,18.0,M,Biology,Senior,79.0,8.3,C,Reading/Writing,Hybrid,Slow,Morning,Audio,19.0,Medium,67.0,Low,Advanced,B
